Filiale,Datum,Artikelgruppe,Umsatz
2,2016-12-02,10,103.733244095223
2,2016-12-05,10,108.833174332863
2,2016-12-28,10,102.250833581574
2,2016-12-31,10,99.601427759705
2,2017-01-03,10,119.059361054401
2,2017-01-26,10,98.6852621009147
2,2017-01-29,10,187.81475789359
2,2017-02-01,10,114.204536687129
2,2017-02-04,10,180.130001186097
2,2017-02-24,10,115.325165254931
2,2017-02-27,10,132.822180124465
2,2017-03-02,10,112.012032680712
2,2017-03-05,10,172.38718011675
2,2017-03-28,10,88.9289868724038
2,2017-03-31,10,95.1053301596918
2,2017-04-03,10,120.257942142369
2,2017-04-06,10,151.862765091597
2,2017-04-26,10,100.063689007342
2,2017-04-29,10,125.795435947556
2,2017-05-02,10,122.854804799655
2,2017-05-05,10,112.143192533993
2,2017-05-28,10,151.159767473369
2,2017-05-31,10,97.59785899087
2,2017-06-03,10,114.525518002804
2,2017-06-26,10,124.555475205711
2,2017-06-29,10,133.833822873482
2,2017-07-25,10,100.253408394387
2,2017-07-28,10,113.740892968728
2,2017-07-31,10,105.378558738338
2,2017-08-03,10,95.9168782519129
2,2015-01-13,11,174.329393578291
2,2015-01-16,11,222.677045089189
2,2015-01-19,11,165.80513309161
2,2015-01-22,11,236.906303568911
2,2015-02-14,11,284.947246126221
2,2015-02-17,11,243.390961263611
2,2015-02-20,11,224.37545821655
2,2015-03-15,11,169.99228654354
2,2015-03-18,11,231.301989669204
2,2015-03-21,11,210.900722764435
2,2015-03-24,11,149.457293836833
2,2015-04-13,11,132.552607786975
2,2015-04-16,11,169.660003721532
2,2015-04-19,11,132.215996431531
2,2015-04-22,11,113.070692625698
2,2015-05-15,11,161.977355637535
2,2015-05-18,11,128.063123178084
2,2015-05-21,11,170.521632996641
2,2015-05-24,11,162.610331926342
2,2015-06-13,11,148.791949291054
2,2015-06-16,11,130.063332911866
2,2015-06-19,11,167.965991506047
2,2015-06-22,11,169.974336824435
2,2015-07-15,11,190.661031854605
2,2015-07-18,11,189.762028026453
2,2015-07-21,11,191.533578173053
2,2015-08-13,11,153.650718986567
2,2015-08-16,11,123.942541637291
2,2015-08-19,11,200.112847539528
2,2015-08-22,11,172.918974788112
2,2015-09-11,11,118.752809274605
2,2015-09-14,11,128.403303253822
2,2019-12-14,11,102.821239840647
2,2019-12-17,11,115.029939035088
2,2019-12-20,11,120.252321398461
2,2020-01-12,11,106.441012094094
2,2020-01-15,11,123.08786152285
2,2020-01-18,11,116.830342045051
2,2020-01-21,11,168.801150169974
2,2020-02-10,11,101.641419761228
2,2020-02-13,11,120.572376756407
2,2020-02-16,11,73.4694724190294
2,2020-02-19,11,141.479480227223
2,2020-03-13,11,158.199822200671
2,2020-03-16,11,113.816157796472
2,2020-03-19,11,149.960489214025
2,2020-04-11,11,131.43384025775
2,2020-04-14,11,77.420751170258
2,2020-04-17,11,99.3505851148149
2,2020-04-20,11,133.826288654383
2,2020-05-10,11,96.4628858548583
2,2020-05-13,11,142.980072197185
2,2020-05-16,11,146.370210520303
2,2020-05-19,11,130.220163197257
2,2015-01-24,12,137.077995628676
2,2015-01-27,12,46.0931137981534
2,2015-01-30,12,63.4949308733314
2,2015-02-02,12,45.3785938329495
2,2015-02-22,12,67.9365823024592
2,2015-02-25,12,47.0391733031768
2,2015-02-28,12,66.8130201852715
2,2015-03-03,12,32.1731343495696
2,2015-03-26,12,70.6618957952366
2,2015-03-29,12,134.268645941068
2,2015-04-01,12,130.589711624359
2,2015-04-04,12,127.570024574256
2,2015-04-24,12,62.1761052724341
2,2015-04-27,12,54.5010742531491
2,2015-04-30,12,52.3318219572493
2,2015-05-03,12,117.775792204084
2,2015-05-26,12,80.9343057081849
2,2015-05-29,12,74.7840255139483
2,2015-06-01,12,126.388287371704
2,2015-06-24,12,106.126431018503
2,2015-06-27,12,202.054578220929
2,2015-06-30,12,99.2936015220757
2,2015-07-03,12,107.94217145356
2,2015-07-23,12,96.5129646989318
2,2015-07-26,12,160.832894541095
2,2015-07-29,12,160.288946067733
2,2015-08-01,12,164.860024087265
2,2015-08-24,12,89.8542846688932
2,2015-08-27,12,131.472325331978
2,2015-08-30,12,174.640424406583
2,2015-09-02,12,122.669214829819
2,2015-09-22,12,74.1629826004814
2,2015-09-25,12,139.153248405081
2,2015-09-28,12,146.78766757614
2,2015-10-01,12,116.349217065645
2,2015-10-21,12,108.56402739027
2,2015-10-24,12,176.898805020127
2,2015-10-27,12,102.055431461074
2,2015-10-30,12,62.0943716303419
2,2015-11-22,12,68.6596701902036
2,2015-11-25,12,57.9628792424701
2,2015-11-28,12,65.2802482689071
2,2015-12-01,12,44.7821006084726
2,2015-12-21,12,48.5943203984212
2,2015-12-24,12,63.6346980893033
2,2015-12-27,12,74.4767144809209
2,2016-01-22,12,49.0670190570698
2,2016-01-25,12,43.7472476554626
2,2016-01-28,12,57.817885854047
2,2016-02-20,12,74.8531820515478
2,2016-02-23,12,53.0747973537023
2,2016-02-26,12,76.9960967361369
2,2016-02-29,12,70.985495405928
2,2016-03-20,12,150.363551522011
2,2016-03-23,12,61.7477606194818
2,2016-03-26,12,185.708277202078
2,2016-03-29,12,73.8711995275463
2,2016-04-21,12,112.418937304981
2,2016-04-24,12,112.954483958068
2,2016-04-27,12,80.0054475079546
2,2016-04-30,12,87.8460773536157
2,2016-05-20,12,106.144184426238
2,2016-05-23,12,54.2819469491551
2,2016-05-26,12,121.640983079922
2,2016-05-29,12,145.747598416284
2,2016-06-21,12,92.1355037669083
2,2016-06-24,12,128.461741446972
2,2016-06-27,12,121.073539381293
2,2016-07-20,12,90.7091455535675
2,2016-07-23,12,112.371493116736
2,2016-07-26,12,161.29752001656
2,2016-07-29,12,118.701393983728
2,2016-08-18,12,133.786938628592
2,2016-08-21,12,197.282798964689
2,2016-08-24,12,116.521737524723
2,2016-08-27,12,186.152603336259
2,2016-09-19,12,103.380258019419
2,2016-09-22,12,96.2756677849432
2,2016-09-25,12,219.213609512337
2,2016-10-18,12,71.7014694187634
2,2016-10-21,12,81.2357683995831
2,2016-10-24,12,50.4416599309087
2,2016-10-27,12,56.8026873234666
2,2016-11-16,12,38.884382460867
2,2016-11-19,12,69.5564378052402
2,2016-11-22,12,34.7844444434275
2,2016-11-25,12,76.2634540799714
2,2016-12-18,12,100.160773695255
2,2016-12-21,12,27.169835235665
2,2016-12-24,12,47.548038616513
2,2017-01-16,12,43.077493910615
2,2017-01-19,12,59.7983780030991
2,2017-01-22,12,126.70414400908
2,2017-01-25,12,54.7796329856402
2,2017-02-17,12,53.6735565094169
2,2017-02-20,12,42.6088954698392
2,2017-02-23,12,81.4942216604818
2,2017-03-18,12,99.3656928458848
2,2017-03-21,12,66.8946352590696
2,2017-03-24,12,69.1379781900086
2,2017-03-27,12,68.3673162165701
2,2017-04-16,12,163.467722236377
2,2017-04-19,12,83.2767800585034
2,2017-04-22,12,87.749683211425
2,2017-04-25,12,66.801922508925
2,2017-05-18,12,91.0367216171922
2,2017-05-21,12,161.842446715965
2,2017-05-24,12,110.617523590978
2,2017-05-27,12,105.039175894258
2,2017-06-16,12,149.85059303312
2,2017-06-19,12,129.611642656246
2,2017-06-22,12,111.956962873544
2,2017-06-25,12,170.946027528118
2,2017-07-18,12,103.121112429573
2,2017-07-21,12,68.1908879486084
2,2017-07-24,12,106.61867557491
2,2017-08-16,12,111.943641412815
2,2017-08-19,12,182.805830775642
2,2017-08-22,12,100.884629185933
2,2017-08-25,12,118.510082375538
2,2017-09-14,12,129.228348300057
2,2017-09-17,12,186.447506476169
2,2017-09-20,12,143.127751838807
2,2017-09-23,12,131.336267009094
2,2017-10-16,12,102.331142270652
2,2017-10-19,12,81.2043823248744
2,2017-10-22,12,142.853347262085
2,2017-11-14,12,62.7152335955701
2,2017-11-17,12,40.9000594478352
2,2017-11-20,12,50.3864097433532
2,2017-11-23,12,52.8688364083938
2,2017-12-13,12,46.3374594471534
2,2017-12-16,12,40.1200402208541
2,2017-12-19,12,31.0752959139379
2,2017-12-22,12,22.6519967005022
2,2018-01-14,12,161.43952388102
2,2018-01-17,12,51.4801340396896
2,2018-01-20,12,104.028920720733
2,2018-01-23,12,68.2468281522998
2,2018-02-12,12,51.0585780081776
2,2018-02-15,12,36.8624322180878
2,2018-02-18,12,175.050402521311
2,2018-02-21,12,74.2195370178342
2,2018-03-16,12,73.3876248649184
2,2018-03-19,12,83.0751583892686
2,2018-03-22,12,60.0683084014021
2,2018-04-14,12,102.917967000333
2,2018-04-17,12,49.3443560401456
2,2019-09-25,11,178.621020726765
2,2019-10-18,11,173.65106603517
2,2019-10-21,11,160.320283358227
2,2019-10-24,11,167.56172209474
2,2019-11-16,11,109.527334382119
2,2019-11-19,11,95.07188107553
2,2019-11-22,11,90.3754071811554
2,2019-11-25,11,115.957939980445
2,2019-12-15,11,98.5825855848582
2,2019-12-18,11,98.832922546332
2,2019-12-21,11,117.035001797715
2,2019-12-24,11,124.779995126411
2,2020-01-16,11,115.864971737353
2,2020-01-19,11,88.9086851057302
2,2020-01-22,11,151.998291029206
2,2020-01-25,11,150.872496737008
2,2020-02-14,11,144.475377043804
2,2020-02-17,11,149.681963034809
2,2020-02-20,11,114.923415183034
2,2020-02-23,11,144.364280888027
2,2020-03-17,11,118.609421150976
2,2020-03-20,11,135.320978201032
2,2020-03-23,11,116.448863556302
2,2020-04-15,11,119.601048547087
2,2020-04-18,11,114.371334871706
2,2020-04-21,11,96.9372559247945
2,2020-04-24,11,135.396146829086
2,2020-05-14,11,147.66286862507
2,2020-05-17,11,72.0319441716146
2,2020-05-20,11,182.467278643401
2,2020-05-23,11,219.079841459486
2,2015-01-20,12,87.1414097219501
2,2015-01-23,12,61.0604773366857
2,2015-01-26,12,46.6299664495148
2,2015-01-29,12,68.9163594801045
2,2015-02-21,12,60.8344980287035
2,2015-02-24,12,66.9780692351469
2,2015-02-27,12,41.7370590583776
2,2015-03-22,12,155.692046075038
2,2015-03-25,12,110.986446693147
2,2015-03-28,12,131.111637026464
2,2015-03-31,12,110.977382886443
2,2015-04-20,12,71.4993022567179
2,2015-04-23,12,72.45144594319
2,2015-04-26,12,91.8004553905976
2,2015-04-29,12,91.8497425807699
2,2015-05-22,12,89.1440829103781
2,2015-05-25,12,237.669884209348
2,2015-05-28,12,119.306085664433
2,2015-06-20,12,101.956602150635
2,2015-06-23,12,93.9750599698652
2,2015-06-26,12,139.441252335526
2,2015-06-29,12,122.237398701109
2,2015-07-19,12,193.941676317233
2,2015-07-22,12,98.6702966710568
2,2015-07-25,12,109.255440478363
2,2015-07-28,12,130.566672710576
2,2015-08-20,12,105.431004596135
2,2015-08-23,12,221.622996507947
2,2015-08-26,12,87.5775175798769
2,2015-08-29,12,172.187547357958
2,2015-09-18,12,150.961796655647
2,2015-09-21,12,128.904067692236
2,2015-09-24,12,82.1203601218907
2,2015-09-27,12,146.879991734869
2,2015-10-20,12,83.3683800225366
2,2015-10-23,12,116.07932587317
2,2015-10-26,12,81.9203682513655
2,2015-11-18,12,17.5721415510246
2,2015-11-21,12,56.4339625793193
2,2015-11-24,12,31.8886361690587
2,2015-11-27,12,44.3201215082476
2,2015-12-17,12,49.6370091899525
2,2015-12-20,12,85.8473502148577
2,2015-12-23,12,42.7871469714279
2,2016-01-21,12,42.4860563884261
2,2016-01-24,12,95.954564301602
2,2016-02-16,12,46.7305461994841
2,2016-02-19,12,83.6275375301937
2,2016-02-22,12,70.6818014807788
2,2016-02-25,12,97.8079822555144
2,2016-03-16,12,66.2322748355886
2,2016-03-19,12,99.5706971181427
2,2016-03-22,12,91.7314037462985
2,2016-04-17,12,121.753852756675
2,2016-04-20,12,98.8284038321845
2,2016-04-23,12,158.636717543744
2,2016-04-26,12,107.055291199733
2,2016-05-16,12,144.149847905127
2,2016-05-19,12,72.2445493850629
2,2016-05-22,12,144.869313182211
2,2016-05-25,12,69.273562105861
2,2016-06-17,12,123.162474607068
2,2016-06-20,12,110.898761646905
2,2016-06-23,12,100.059770345216
2,2016-07-16,12,199.7565405545
2,2016-07-19,12,123.699149566573
2,2016-07-22,12,110.233218962675
2,2016-07-25,12,126.747457924346
2,2016-08-17,12,111.377406612591
2,2016-08-20,12,247.344333489531
2,2016-08-23,12,99.1800163843717
2,2016-09-15,12,119.364293624824
2,2016-09-18,12,210.672110604355
2,2016-09-21,12,112.848415863663
2,2016-09-24,12,114.498196801161
2,2016-10-14,12,51.3591772523084
2,2016-10-17,12,71.0160350344044
2,2016-10-20,12,68.3642321158268
2,2016-10-23,12,107.661793489765
2,2016-11-15,12,44.3971695088901
2,2016-11-18,12,63.3418493096679
2,2016-11-21,12,58.4713917127722
2,2016-12-14,12,62.8573189260677
2,2016-12-20,12,39.5534974397212
2,2016-12-23,12,63.9541897368822
2,2017-01-12,12,27.8761572122512
2,2017-01-15,12,170.484551180907
2,2017-01-18,12,71.0712917588072
2,2017-01-21,12,53.7921275429277
2,2017-02-13,12,55.5705989794385
2,2017-02-16,12,103.950012499113
2,2017-02-19,12,167.0658680946
2,2017-03-14,12,62.06273715523
2,2017-03-17,12,32.1669176635537
2,2017-03-20,12,47.4572334420422
2,2017-03-23,12,45.3069326914438
2,2017-04-12,12,70.1950131817308
2,2017-04-15,12,85.7997279825913
2,2017-04-18,12,88.9411157725957
2,2017-04-21,12,92.0933184283641
2,2017-05-14,12,159.374254925863
2,2017-05-17,12,75.4796149499759
2,2017-05-20,12,159.90582514541
2,2017-05-23,12,113.02059986875
2,2017-06-12,12,91.9377966310906
2,2017-06-15,12,88.8577827023027
2,2017-06-18,12,85.1036498735568
2,2017-06-21,12,116.404624559751
2,2017-07-14,12,187.708146440509
2,2017-07-17,12,136.393024887241
2,2017-07-20,12,119.4667990844
2,2017-08-12,12,338.496147603522
2,2017-08-15,12,85.9564532028411
2,2017-08-18,12,138.62644466015
2,2017-08-21,12,101.981845622704
2,2017-09-10,12,182.979843058879
2,2017-09-13,12,132.303462515706
2,2017-09-16,12,183.229896153413
2,2017-09-19,12,140.601814579795
2,2017-10-12,12,73.4023151895179
2,2017-10-15,12,145.234032798305
2,2017-10-18,12,75.7127522123374
2,2017-11-10,12,30.4248542932774
2,2017-11-13,12,46.6854032066746
2,2017-11-16,12,66.4730819209425
2,2017-11-19,12,84.4636635982127
2,2017-12-09,12,37.0585022307834
2,2017-12-12,12,49.7031512992179
2,2017-12-15,12,42.8367891767675
2,2017-12-18,12,41.229862768051
2,2018-01-10,12,45.4828186175965
2,2018-01-13,12,91.7566844719517
2,2018-01-16,12,43.2687379531888
2,2018-01-19,12,60.5278040681599
2,2018-02-08,12,99.4850617198694
2,2018-02-11,12,94.4025741029956
2,2018-02-14,12,64.1878332963093
2,2018-02-17,12,75.7113209327394
2,2018-03-12,12,79.7607129432371
2,2019-08-29,11,139.280155766917
2,2019-09-01,11,108.377119880049
2,2019-09-04,11,204.325265374103
2,2019-09-24,11,113.871359584468
2,2019-09-27,11,163.152033916363
2,2019-09-30,11,154.727631572434
2,2019-10-03,11,101.803225288135
2,2019-10-26,11,150.112225029063
2,2019-10-29,11,158.299324403744
2,2019-11-01,11,195.663654125005
2,2019-11-24,11,170.944094707152
2,2019-11-27,11,111.078515393205
2,2019-11-30,11,139.670769483237
2,2019-12-03,11,92.0910697954903
2,2019-12-23,11,130.607309034902
2,2019-12-29,11,238.967047428148
2,2020-01-24,11,139.576336827332
2,2020-01-27,11,139.986012208617
2,2020-01-30,11,139.648742044254
2,2020-02-22,11,204.606494710955
2,2020-02-25,11,172.584080525609
2,2020-02-28,11,179.6771533247
2,2020-03-02,11,132.441977160755
2,2020-03-22,11,72.8024110553295
2,2020-03-25,11,111.887198654601
2,2020-03-28,11,109.17273052884
2,2020-03-31,11,111.621595992417
2,2020-04-23,11,131.114336165136
2,2020-04-26,11,78.0922961834161
2,2020-04-29,11,132.439388222886
2,2020-05-02,11,81.355454357744
2,2020-05-22,11,184.704449455395
2,2020-05-25,11,136.25501399136
2,2020-05-28,11,144.60026431729
2,2020-05-31,11,157.095905512843
2,2015-01-02,12,36.97280092152
2,2015-01-28,12,62.7745018419384
2,2015-01-31,12,66.9014916213793
2,2015-02-03,12,24.1805151933491
2,2015-02-06,12,65.4289560892947
2,2015-02-26,12,73.3107908427014
2,2015-03-01,12,127.572472706091
2,2015-03-04,12,52.4866772470784
2,2015-03-07,12,52.4404540258698
2,2015-03-30,12,90.5186321170105
2,2015-04-02,12,91.5923991826805
2,2015-04-05,12,123.486222124752
2,2015-04-08,12,73.7738412042521
2,2015-04-28,12,46.5596087358783
2,2015-05-04,12,70.8351109561734
2,2015-05-07,12,71.2698568599908
2,2015-05-30,12,102.093912418241
2,2015-06-02,12,97.9524277121934
2,2015-06-05,12,142.893219401694
2,2015-06-28,12,178.038006943885
2,2015-07-01,12,74.6256733272525
2,2015-07-04,12,119.716239701651
2,2015-07-07,12,92.2805561708383
2,2015-07-27,12,63.3447244876973
2,2015-07-30,12,98.6244873539134
2,2015-08-02,12,174.951582906022
2,2015-08-05,12,104.803931521453
2,2015-08-28,12,136.750348632447
2,2015-08-31,12,86.097160483944
2,2015-09-03,12,91.1713438723028
2,2015-09-26,12,95.2744084741475
2,2015-09-29,12,126.854936872131
2,2015-10-02,12,147.650382232633
2,2015-10-05,12,128.70470528722
2,2015-10-25,12,100.810650839662
2,2015-10-28,12,71.3689378922535
2,2015-10-31,12,88.8996560196492
2,2015-11-03,12,70.5632144267503
2,2015-11-26,12,51.2881538235448
2,2015-11-29,12,108.749458786739
2,2015-12-02,12,63.1931601755898
2,2015-12-05,12,58.5266405480374
2,2016-01-03,12,57.5591237122977
2,2016-01-26,12,46.0141045166936
2,2016-01-29,12,39.7440783866405
2,2016-02-01,12,49.0206573566564
2,2016-02-24,12,83.1374238852047
2,2016-02-27,12,108.272936655781
2,2016-03-01,12,66.6483259229804
2,2016-03-04,12,69.1217143682671
2,2016-03-27,12,81.7933665852106
2,2016-03-30,12,84.5682443577117
2,2016-04-02,12,81.9767871557284
2,2016-04-25,12,95.4841695621724
2,2016-04-28,12,82.024190541399
2,2016-05-01,12,168.675135568878
2,2016-05-24,12,136.045971802509
2,2016-05-27,12,100.869060869219
2,2016-05-30,12,63.2887431273235
2,2016-06-02,12,92.9592784218589
2,2016-06-22,12,67.1877765799736
2,2016-06-25,12,197.029287874359
2,2016-06-28,12,122.146271578194
2,2016-07-01,12,114.848144686334
2,2016-07-24,12,163.058079072108
2,2016-07-27,12,106.269516026589
2,2016-07-30,12,109.946381510729
2,2016-08-02,12,93.3940631918556
2,2016-08-22,12,84.8298622405469
2,2016-08-25,12,100.646949180668
2,2016-08-28,12,211.484241065676
2,2016-08-31,12,104.187231746381
2,2016-09-23,12,160.24908304254
2,2016-09-26,12,86.1169859661108
2,2016-09-29,12,92.1607842358168
2,2016-10-22,12,59.2123350458376
2,2016-10-25,12,66.3578861719688
2,2016-10-28,12,64.0897072429134
2,2016-10-31,12,76.8087848186634
2,2016-11-20,12,79.1618486526941
2,2016-11-23,12,57.0423414519261
2,2016-11-26,12,58.0397289586522
2,2016-11-29,12,41.1518403189368
2,2016-12-22,12,93.5522215384205
2,2017-01-20,12,67.5858563925052
2,2017-01-23,12,39.4917275396161
2,2017-01-26,12,55.7809649627549
2,2017-01-29,12,60.6796698488973
2,2017-02-21,12,111.420510851512
2,2017-02-24,12,149.263338045072
2,2017-02-27,12,65.9028818593295
2,2017-03-22,12,47.0797498689448
2,2017-03-25,12,78.229185831567
2,2017-03-28,12,73.8830059124281
2,2017-03-31,12,56.822570063682
2,2017-04-20,12,86.7480913193732
2,2017-04-23,12,88.4095309280031
2,2017-04-26,12,39.0906255336447
2,2017-04-29,12,78.777607640759
2,2017-05-22,12,78.7102068325338
2,2017-05-25,12,137.985558242158
2,2017-05-28,12,121.235547366925
2,2017-06-20,12,107.228609345179
2,2017-06-23,12,175.50433607382
2,2017-06-26,12,126.446339901937
2,2017-06-29,12,111.48948205047
2,2017-07-19,12,116.068805225209
2,2017-07-22,12,131.54393664924
2,2017-07-25,12,125.923822002717
2,2017-07-28,12,104.12109553358
2,2017-08-20,12,263.313402670471
2,2017-08-23,12,152.874428862728
2,2017-08-26,12,208.151393905414
2,2017-08-29,12,126.522189507453
2,2017-09-18,12,117.941941682341
2,2017-09-21,12,93.4800808146296
2,2017-09-24,12,136.013579451265
2,2017-09-27,12,109.322574561206
2,2017-10-20,12,85.2673343466583
2,2017-10-26,12,42.4075141961004
2,2017-11-18,12,61.7800623768247
2,2017-11-21,12,54.5107838047332
2,2017-11-24,12,62.2715733209361
2,2017-11-27,12,45.428146057996
2,2017-12-17,12,73.5706622943041
2,2017-12-20,12,47.6499443769143
2,2017-12-23,12,40.989394765003
2,2018-01-18,12,59.9483418900273
2,2018-01-21,12,147.957255606326
2,2018-01-24,12,48.359555695119
2,2018-02-16,12,158.814149442237
2,2018-02-19,12,157.860900442856
2,2018-02-22,12,68.3832481913377
2,2018-02-25,12,122.794928621833
2,2018-03-17,12,74.3478814705389
2,2016-01-24,11,148.650265017474
2,2016-02-13,11,240.093567654747
2,2016-02-16,11,239.880113454559
2,2016-02-19,11,207.01341102902
2,2016-02-22,11,107.070762677701
2,2016-03-16,11,161.304033477355
2,2016-03-19,11,182.561938125169
2,2016-03-22,11,171.244222593123
2,2016-04-14,11,117.440106833088
2,2016-04-17,11,90.8802221521745
2,2016-04-20,11,87.9373932558709
2,2016-04-23,11,152.372106441121
2,2016-05-13,11,118.817412487586
2,2016-05-16,11,228.141115407827
2,2016-05-19,11,143.862825425392
2,2016-05-22,11,137.782290621631
2,2016-06-14,11,117.769939086194
2,2016-06-17,11,136.418797806851
2,2016-06-20,11,164.357559852149
2,2016-07-13,11,167.039336953385
2,2016-07-16,11,163.430300417954
2,2016-07-19,11,164.232600428216
2,2016-07-22,11,141.811983825737
2,2016-08-11,11,194.70877425637
2,2016-08-17,11,142.817230003278
2,2016-08-20,11,141.979439187586
2,2016-09-12,11,112.938731385786
2,2016-09-15,11,92.2905305841642
2,2016-09-18,11,112.125034803998
2,2016-09-21,11,140.077661851926
2,2016-10-11,11,133.771130040026
2,2016-10-14,11,135.248642371552
2,2016-10-17,11,167.2255668701
2,2016-10-20,11,157.100594548696
2,2016-11-12,11,203.367136532028
2,2016-11-15,11,106.755370727544
2,2016-11-18,11,113.392326306857
2,2016-12-11,11,152.016797681724
2,2016-12-14,11,118.705366994061
2,2016-12-20,11,136.866588746694
2,2017-01-09,11,95.8697556966493
2,2017-01-12,11,109.38462165125
2,2017-01-15,11,135.034108047199
2,2017-01-18,11,163.425069293351
2,2017-02-10,11,173.27197747422
2,2017-02-13,11,184.483610575259
2,2017-02-16,11,158.969490001844
2,2017-02-19,11,139.173625387895
2,2017-03-11,11,128.987314285055
2,2017-03-14,11,125.098591429031
2,2017-03-17,11,118.882117718119
2,2017-03-20,11,109.477099338071
2,2017-04-12,11,162.042778091894
2,2017-04-15,11,293.746621822485
2,2017-04-18,11,120.195988515366
2,2017-05-11,11,141.709190980047
2,2017-05-14,11,122.076763533463
2,2017-05-17,11,81.8756872225978
2,2017-05-20,11,167.761550494291
2,2017-06-09,11,114.906411115692
2,2017-06-12,11,131.729948689602
2,2017-06-15,11,125.776623573717
2,2017-06-18,11,99.9648445452805
2,2017-07-11,11,129.259774715646
2,2017-07-14,11,118.748254677611
2,2017-07-17,11,135.604445106921
2,2017-08-09,11,137.298935136799
2,2017-08-12,11,138.759878765117
2,2017-08-15,11,133.746272239789
2,2017-08-18,11,114.163076626655
2,2017-09-07,11,145.754960707912
2,2017-09-10,11,116.474287550316
2,2017-09-13,11,96.903320634371
2,2017-09-16,11,173.525276566408
2,2017-10-09,11,147.371527086113
2,2017-10-12,11,155.413231186488
2,2017-10-15,11,125.112219174117
2,2017-10-18,11,167.295119557085
2,2017-11-07,11,118.854817126178
2,2017-11-10,11,156.069498536738
2,2017-11-13,11,122.482865534828
2,2017-11-16,11,102.995528716871
2,2017-12-09,11,135.150867343599
2,2017-12-12,11,96.1082446902853
2,2017-12-15,11,168.853627999835
2,2018-01-07,11,183.334643548685
2,2018-01-10,11,133.212694406776
2,2018-01-13,11,154.401011517223
2,2018-01-16,11,136.035828836407
2,2018-02-05,11,194.490204938585
2,2018-02-08,11,217.662616422415
2,2018-02-11,11,182.182877388589
2,2018-02-14,11,244.974891097588
2,2018-03-09,11,131.762303203387
2,2018-03-12,11,110.918953732383
2,2018-03-15,11,137.434265897378
2,2018-04-07,11,103.856062082827
2,2018-04-10,11,110.615136244958
2,2018-04-13,11,87.1418533940414
2,2018-04-16,11,121.782464113959
2,2018-05-06,11,94.7140242377548
2,2018-05-09,11,166.529583774826
2,2018-05-12,11,142.083890578427
2,2018-05-15,11,120.713726259817
2,2018-06-07,11,152.774462078131
2,2018-06-10,11,129.27740420524
2,2018-06-13,11,180.090230067453
2,2018-06-16,11,119.423747692181
2,2018-07-06,11,193.236146477235
2,2018-07-09,11,193.04175836002
2,2018-07-12,11,171.993484491603
2,2018-07-15,11,106.909685113608
2,2018-08-07,11,135.023674790197
2,2018-08-10,11,198.519920201928
2,2018-08-13,11,162.953030527422
2,2018-09-05,11,129.816888659402
2,2018-09-08,11,132.61900368404
2,2018-09-11,11,132.917958809119
2,2018-09-14,11,163.997007821236
2,2018-10-04,11,133.201325115062
2,2018-10-07,11,102.555086868308
2,2018-10-10,11,156.852160679172
2,2018-10-13,11,200.505071277849
2,2018-11-05,11,153.637734474686
2,2018-11-08,11,156.037766174442
2,2018-11-11,11,160.870727227723
2,2018-11-14,11,128.341288432259
2,2018-12-04,11,131.599761431115
2,2018-12-07,11,201.965287379142
2,2018-12-10,11,105.576352372167
2,2018-12-13,11,150.046523092205
2,2019-01-05,11,159.319375281953
2,2019-01-08,11,166.023232876878
2,2019-01-11,11,185.931483588443
2,2019-02-03,11,161.596869134922
2,2019-02-06,11,175.922729132991
2,2019-02-09,11,221.0839258967
2,2019-02-12,11,217.077644964323
2,2019-03-04,11,184.632997012533
2,2019-03-07,11,141.531287067154
2,2019-03-10,11,112.046546450559
2,2019-03-13,11,174.290576325944
2,2019-04-05,11,159.726565163589
2,2019-04-08,11,144.242544351669
2,2019-04-11,11,165.959119401727
2,2019-05-04,11,192.097097334898
2,2019-05-07,11,119.527923286799
2,2019-05-10,11,191.979366679648
2,2019-05-13,11,164.32207717648
2,2019-06-02,11,103.675472252081
2,2019-06-05,11,108.711833947405
2,2019-06-08,11,184.538317294187
2,2019-06-11,11,104.452375413703
2,2019-07-04,11,128.540942220919
2,2019-07-07,11,62.0420818914639
2,2019-07-13,11,211.008432974527
2,2019-08-02,11,125.050923239776
2,2019-08-05,11,236.263101504075
2,2019-08-08,11,183.452057248886
2,2019-08-11,11,109.627876306256
2,2019-09-03,11,209.941704596384
2,2019-09-06,11,243.830793987365
2,2019-09-09,11,164.876154317532
2,2019-10-02,11,165.147887449816
2,2019-10-05,11,143.565648790868
2,2019-10-08,11,167.928656778253
2,2019-10-11,11,173.416005194684
2,2019-11-03,11,167.548812408624
2,2019-11-06,11,107.914401183886
2,2019-11-09,11,163.0121327118
2,2019-12-02,11,114.452943368421
2,2019-12-05,11,85.465610788583
2,2019-12-08,11,91.9826872593862
2,2019-12-31,11,1774.47823008419
2,2020-01-03,11,120.538330462261
2,2020-01-06,11,144.570898224199
2,2020-01-09,11,124.354897790114
2,2020-01-29,11,155.688070474053
2,2020-02-01,11,146.773027719608
2,2020-02-04,11,177.691978433379
2,2020-02-07,11,158.919239204056
2,2020-03-01,11,154.682910256763
2,2020-03-04,11,165.174570178823
2,2020-03-07,11,169.947928230906
2,2020-03-10,11,147.883128981369
2,2020-03-30,11,78.9609440601244
2,2020-04-02,11,147.078166527896
2,2020-04-05,11,60.2248527569481
2,2020-04-08,11,85.7684636483818
2,2020-05-04,11,150.526167756914
